ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P229G_N,P204_NOM_200D,P204_COD_200D,P229G_NOM,P229G_COD,P229H_CANT_ENT,P229H_CANT_DEC,P229H_UM,P229H_UM_COD,P229H_EQUIV,P229I_1_CANT_ENT,P229I_1_CANT_DEC,P229I_PREC_ENT,P229I_PREC_DEC,P229I_VAL,P229I_1_PRE_KG,P229I_2_ENT,P229I_2_DEC,P229I_3_ENT,P229I_3_DEC,OMICAP200_03
2021.0,14,LAMBAYEQUE,01,CHICLAYO,13,REQUE,01754,00048,8,Completa,Costa,Costa Norte,63.39393939393939,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,1.0,000,TONELADA,22,1000.0,0.0,000,,,,,1.0,000,0.0,000,
2021.0,14,LAMBAYEQUE,01,CHICLAYO,13,REQUE,01754,00048,8,Completa,Costa,Costa Norte,63.39393939393939,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,CAMOTE,2603.0,RASTROJO DE CAMOTE,4120.0,6000.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,6000.0,000,0.0,000,
2021.0,14,LAMBAYEQUE,01,CHICLAYO,13,REQUE,01754,00092,13,Completa,Costa,Costa Norte,63.39393939393939,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,35.0,000,TONELADA,22,1000.0,0.0,000,,,,,35.0,000,0.0,000,
2021.0,14,LAMBAYEQUE,01,CHICLAYO,13,REQUE,01754,00092,13,Completa,Costa,Costa Norte,63.39393939393939,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,CAMOTE,2603.0,RASTROJO DE CAMOTE,4120.0,12000.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,12000.0,000,0.0,000,
2021.0,14,LAMBAYEQUE,01,CHICLAYO,13,REQUE,01754,00099,14,Completa,Costa,Costa Norte,63.39393939393939,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,4.0,000,TONELADA,22,1000.0,3.0,000,100.0,00,300.0,0.1,1.0,000,0.0,000,
2021.0,14,LAMBAYEQUE,01,CHICLAYO,13,REQUE,01754,00099,14,Completa,Costa,Costa Norte,63.39393939393939,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,CAMOTE,2603.0,RASTROJO DE CAMOTE,4120.0,10000.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,10000.0,000,0.0,000,
2021.0,14,LAMBAYEQUE,01,CHICLAYO,13,REQUE,01759,00070,7,Completa,Costa,Costa Norte,58.865800865800864,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,5.0,000,TONELADA,22,1000.0,5.0,000,250.0,00,1250.0,0.25,0.0,000,0.0,000,
2021.0,14,LAMBAYEQUE,01,CHICLAYO,13,REQUE,01759,00085,8,Completa,Costa,Costa Norte,58.865800865800864,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,2.0,000,TONELADA,22,1000.0,2.0,000,150.0,00,300.0,0.15,0.0,000,0.0,000,
2021.0,14,LAMBAYEQUE,01,CHICLAYO,13,REQUE,01759,00089,9,Completa,Costa,Costa Norte,58.865800865800864,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,20.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,20.0,000,0.0,000,
2021.0,14,LAMBAYEQUE,01,CHICLAYO,13,REQUE,01759,00113,11,Completa,Costa,Costa Norte,58.865800865800864,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,200.0,000,TERCIO,20,30.0,200.0,000,6.0,00,1200.0,0.2,0.0,000,0.0,000,
2021.0,14,LAMBAYEQUE,01,CHICLAYO,13,REQUE,01759,00118,12,Completa,Costa,Costa Norte,58.865800865800864,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,CAMOTE,2603.0,RASTROJO DE CAMOTE,4120.0,3.0,000,TONELADA,22,1000.0,0.0,000,,,,,3.0,000,0.0,000,
2021.0,14,LAMBAYEQUE,01,CHICLAYO,13,REQUE,01759,00126,14,Completa,Costa,Costa Norte,58.865800865800864,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,42.0,000,TONELADA,22,1000.0,42.0,000,100.0,00,4200.0,0.1,0.0,000,0.0,000,
2021.0,14,LAMBAYEQUE,01,CHICLAYO,18,POMALCA,01760,00048,5,Completa,Costa,Costa Norte,58.86580086580087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,150.0,000,TERCIO,20,10.0,0.0,000,,,,,150.0,000,0.0,000,
2021.0,14,LAMBAYEQUE,01,CHICLAYO,18,POMALCA,01760,00053,7,Completa,Costa,Costa Norte,58.86580086580087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,600.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,0.0,000,600.0,000,
2021.0,14,LAMBAYEQUE,01,CHICLAYO,18,POMALCA,01760,00065,9,Completa,Costa,Costa Norte,58.86580086580087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,40.0,000,TERCIO,20,10.0,0.0,000,,,,,40.0,000,0.0,000,
2021.0,14,LAMBAYEQUE,01,CHICLAYO,18,POMALCA,01760,00065,9,Completa,Costa,Costa Norte,58.86580086580087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,CAMOTE,2603.0,RASTROJO DE CAMOTE,4120.0,60.0,000,TERCIO,20,10.0,0.0,000,,,,,60.0,000,0.0,000,
2021.0,14,LAMBAYEQUE,01,CHICLAYO,18,POMALCA,01760,00089,12,Completa,Costa,Costa Norte,58.86580086580087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,90.0,000,TERCIO,20,10.0,0.0,000,,,,,90.0,000,0.0,000,
2021.0,14,LAMBAYEQUE,01,CHICLAYO,18,POMALCA,01760,00089,12,Completa,Costa,Costa Norte,58.86580086580087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,CAMOTE,2603.0,RASTROJO DE CAMOTE,4120.0,2.0,000,TERCIO,20,10.0,0.0,000,,,,,0.0,000,2.0,000,
2021.0,14,LAMBAYEQUE,01,CHICLAYO,18,POMALCA,01760,00095,14,Completa,Costa,Costa Norte,58.86580086580087,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,50.0,000,TERCIO,20,10.0,0.0,000,,,,,50.0,000,0.0,000,
2021.0,14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,01761,00070,8,Completa,Costa,Costa Norte,63.3939393939394,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,ARROZ CASCARA,2101.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,1120.0,000,CARGA,09,20.0,0.0,000,,,,,1120.0,000,0.0,000,
2021.0,14,LAMBAYEQUE,01,CHICLAYO,08,MONSEFU,01784,00010,2,Completa,Costa,Costa Norte,58.865800865800864,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,1.0,CAMOTE,2603.0,RASTROJO DE CAMOTE,4120.0,4.0,500,TONELADA,22,1000.0,4.0,500,100.0,00,450.0,0.1,0.0,000,0.0,000,
2021.0,14,LAMBAYEQUE,01,CHICLAYO,08,MONSEFU,01784,00010,2,Completa,Costa,Costa Norte,58.865800865800864,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,2.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,2800.0,000,KILOGRAMO,12,1.0,2800.0,000,0.0,30,840.0,0.3,0.0,000,0.0,000,
2021.0,14,LAMBAYEQUE,01,CHICLAYO,08,MONSEFU,01784,00015,3,Completa,Costa,Costa Norte,58.865800865800864,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,1.0,500,TONELADA,22,1000.0,1.0,500,100.0,00,150.0,0.1,0.0,000,0.0,000,
2021.0,14,LAMBAYEQUE,01,CHICLAYO,08,MONSEFU,01784,00076,13,Completa,Costa,Costa Norte,58.865800865800864,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,4.0,000,TONELADA,22,1000.0,4.0,000,100.0,00,400.0,0.1,0.0,000,0.0,000,
2021.0,14,LAMBAYEQUE,01,CHICLAYO,07,LAGUNAS,01806,00019,3,Completa,Costa,Costa Norte,58.865800865800864,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,8.0,000,TONELADA,22,1000.0,0.0,000,,,,,8.0,000,0.0,000,
2021.0,14,LAMBAYEQUE,01,CHICLAYO,07,LAGUNAS,01806,00045,6,Completa,Costa,Costa Norte,58.865800865800864,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,2000.0,000,KILOGRAMO,12,1.0,2000.0,000,0.0,30,600.0,0.3,0.0,000,0.0,000,
2021.0,14,LAMBAYEQUE,01,CHICLAYO,07,LAGUNAS,01806,00080,11,Completa,Costa,Costa Norte,58.865800865800864,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,2000.0,000,KILOGRAMO,12,1.0,2000.0,000,0.0,20,400.0,0.2,0.0,000,0.0,000,
2021.0,14,LAMBAYEQUE,01,CHICLAYO,07,LAGUNAS,01806,00122,14,Completa,Costa,Costa Norte,58.865800865800864,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,3.0,000,TONELADA,22,1000.0,1.0,800,200.0,00,360.0,0.2,1.0,200,0.0,000,
2021.0,06,CAJAMARCA,09,SAN IGNACIO,02,CHIRINOS,01946,00054,5,Completa,Selva,Selva,340.2678571428571,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,20.0,000,ARROBA,01,11.5,0.0,000,,,,,20.0,000,0.0,000,
2021.0,06,CAJAMARCA,08,JAEN,08,PUCARA,02212,00006,1,Completa,Selva,Selva,314.0934065934066,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,24.0,000,SACO,19,30.0,0.0,000,,,,,8.0,000,16.0,000,
2021.0,06,CAJAMARCA,08,JAEN,08,PUCARA,02212,00020,4,Completa,Selva,Selva,314.0934065934066,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,5.0,000,SACO,19,30.0,0.0,000,,,,,5.0,000,0.0,000,
2021.0,06,CAJAMARCA,08,JAEN,08,PUCARA,02212,00076,9,Completa,Selva,Selva,314.0934065934066,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,40.0,000,SACO,19,30.0,0.0,000,,,,,40.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02222,00005,1,Completa,Sierra,Sierra Norte,323.3556818181818,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,100.0,000,QUINTAL,18,50.0,0.0,000,,,,,100.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02222,00016,3,Completa,Sierra,Sierra Norte,323.3556818181818,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,32.0,000,TERCIO,20,30.0,0.0,000,,,,,32.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02222,00048,7,Completa,Sierra,Sierra Norte,323.3556818181818,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,60.0,000,CARGA,09,40.0,0.0,000,,,,,60.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02222,00058,9,Completa,Sierra,Sierra Norte,323.3556818181818,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,500.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,500.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02251,00059,9,Completa,Sierra,Sierra Norte,273.60865384615386,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,160.0,000,TERCIO,20,50.0,0.0,000,,,,,160.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02251,00081,12,Completa,Sierra,Sierra Norte,273.60865384615386,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,40.0,000,TERCIO,20,50.0,0.0,000,,,,,40.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,11,SANTA CRUZ,02310,00082,9,Completa,Sierra,Sierra Norte,273.6086538461538,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,2.0,000,TERCIO,20,50.0,0.0,000,,,,,2.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,11,SANTA CRUZ,02310,00109,11,Completa,Sierra,Sierra Norte,273.6086538461538,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,2.0,000,TERCIO,20,50.0,0.0,000,,,,,2.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02427,00012,1,Completa,Sierra,Sierra Norte,444.61406250000005,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,PANCA DE CHOCLO,4129.0,5.0,000,TERCIO,20,14.0,0.0,000,,,,,5.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02427,00012,1,Completa,Sierra,Sierra Norte,444.61406250000005,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,FRIJOL BLANCO GRANO VERDE,2420.0,RASTROJO DE FRIJOL,4134.0,4.0,000,TERCIO,20,13.0,0.0,000,,,,,4.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02427,00022,2,Completa,Sierra,Sierra Norte,444.61406250000005,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,FRIJOL BAYO GRANO SECO,2516.0,RASTROJO DE FRIJOL,4134.0,8.0,000,TERCIO,20,12.0,0.0,000,,,,,8.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02427,00022,2,Completa,Sierra,Sierra Norte,444.61406250000005,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,ARVEJA GRANO VERDE,2401.0,RASTROJO DE ARVEJA,4132.0,10.0,000,TERCIO,20,13.0,0.0,000,,,,,10.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02427,00039,3,Completa,Sierra,Sierra Norte,444.61406250000005,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,PANCA DE CHOCLO,4129.0,18.0,000,TERCIO,20,14.0,0.0,000,,,,,18.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02427,00039,3,Completa,Sierra,Sierra Norte,444.61406250000005,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,ARVEJA GRANO VERDE,2401.0,RASTROJO DE ARVEJA,4132.0,5.0,000,TERCIO,20,13.0,0.0,000,,,,,5.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02427,00045,5,Completa,Sierra,Sierra Norte,444.61406250000005,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,PAPA AMARILLA,2611.0,RASTROJO DE PAPA,4130.0,48.0,000,TERCIO,20,13.0,0.0,000,,,,,48.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02427,00060,7,Completa,Sierra,Sierra Norte,444.61406250000005,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,PANCA DE CHOCLO,4129.0,12.0,000,TERCIO,20,13.0,0.0,000,,,,,12.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02427,00060,7,Completa,Sierra,Sierra Norte,444.61406250000005,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2.0,FRIJOL BLANCO GRANO VERDE,2420.0,RASTROJO DE FRIJOL,4134.0,6.0,000,TERCIO,20,12.0,0.0,000,,,,,6.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02427,00060,7,Completa,Sierra,Sierra Norte,444.61406250000005,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,3.0,ARVEJA GRANO VERDE,2401.0,RASTROJO DE ARVEJA,4132.0,50.0,000,TERCIO,20,13.0,0.0,000,,,,,50.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02427,00101,12,Completa,Sierra,Sierra Norte,444.61406250000005,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,45.0,000,TERCIO,20,14.0,0.0,000,,,,,45.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02436,00023,2,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,PANCA DE CHOCLO,4129.0,50.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,50.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02436,00035,3,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,PANCA DE CHOCLO,4129.0,100.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,100.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02436,00087,7,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,400.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,400.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02436,00105,9,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,650.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,650.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02436,00108,10,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,150.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,150.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02436,00143,14,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,1000.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,1000.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02490,00036,4,Completa,Sierra,Sierra Norte,323.3556818181818,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,500.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,500.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02490,00107,12,Completa,Sierra,Sierra Norte,323.3556818181818,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,Pase,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,200.0,000,KILOGRAMO,12,1.0,200.0,000,0.0,10,20.0,0.1,0.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02558,00034,5,Completa,Sierra,Sierra Norte,254.06517857142853,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,30.0,000,ATADO,02,3.0,0.0,000,,,,,30.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02558,00052,7,Completa,Sierra,Sierra Norte,254.06517857142853,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,30.0,000,ATADO,02,2.0,0.0,000,,,,,30.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02558,00056,9,Completa,Sierra,Sierra Norte,254.06517857142853,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,ARVEJA GRANO VERDE,2401.0,RASTROJO DE ARVEJA,4132.0,20.0,000,CARGA,09,30.0,0.0,000,,,,,20.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02558,00084,13,Completa,Sierra,Sierra Norte,254.06517857142853,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,8.0,000,CARGA,09,50.0,0.0,000,,,,,8.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02569,00009,1,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,30.0,000,TERCIO,20,10.0,0.0,000,,,,,30.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02569,00019,2,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,21.0,000,TERCIO,20,10.0,0.0,000,,,,,0.0,000,21.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02569,00039,4,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,30.0,000,TERCIO,20,10.0,0.0,000,,,,,30.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02569,00040,5,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,16.0,000,TERCIO,20,10.0,0.0,000,,,,,16.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02569,00070,8,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,32.0,000,TERCIO,20,12.0,0.0,000,,,,,0.0,000,32.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02569,00090,9,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,100.0,000,TERCIO,20,10.0,0.0,000,,,,,0.0,000,100.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02569,00094,10,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,18.0,000,TERCIO,20,10.0,0.0,000,,,,,18.0,000,0.0,000,
2021.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02569,00106,11,Completa,Sierra,Sierra Norte,254.0651785714286,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,6.0,000,TERCIO,20,10.0,6.0,000,1.0,20,7.0,0.12,0.0,000,0.0,000,
