ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,Dominio,FACTOR,CODIGO,P102_1,P102_2,P229C,P204_NOM_200C,P204_COD_200C,P229C_NOM,P229C_COD,P229D_CANT_ENT,P229D_CANT_DEC,P229D_UM,P229D_UM_COD,P229_EQUIV,P229E_1_CANT_ENT,P229E_1_CANT_DEC,P229E_PREC_ENT,P229E_PREC_DEC,P229E_VAL,P229E_2_ENT,P229E_2_DEC,P229E_3_ENT,P229E_3_DEC,OMICAP200_02
2015.0,13,LA LIBERTAD,05,JULCAN,02,CALAMARCA,07567,00079,0011,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,CEBADA GRANO,2104.0,MOTE DE CEBADA,8888.0,3.0,000,ARROBA,1.0,11.5,0.0,000,,,,3.0,000,0.0,000,
2015.0,13,LA LIBERTAD,05,JULCAN,02,CALAMARCA,07567,00090,0013,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,pase,1.0,PAPA BLANCA,2612.0,CHUÑO,4109.0,6.0,000,ARROBA,1.0,11.5,0.0,000,,,,5.0,000,1.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,03,CACHICADAN,07602,00002,0001,,Completa,Sierra,SIERRA NORTE,92.2087912088,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,TRIGO,2113.0,HARINA DE TRIGO,4118.0,30.0,000,KILO,12.0,1.0,10.0,000,4.0,000,40.0,10.0,000,10.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,03,CACHICADAN,07602,00002,0001,,Completa,Sierra,SIERRA NORTE,92.2087912088,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,TRIGO,2113.0,TRIGO MOTE,4137.0,20.0,000,KILO,12.0,1.0,5.0,000,3.0,500,18.0,8.0,000,7.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,03,CACHICADAN,07602,00002,0001,,Completa,Sierra,SIERRA NORTE,92.2087912088,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,TRIGO,2113.0,TRIGO RESBALADO,4138.0,30.0,000,KILO,12.0,1.0,15.0,000,3.0,500,52.0,15.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,03,CACHICADAN,07602,00009,0002,,Completa,Sierra,SIERRA NORTE,92.2087912088,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA BLANCA,2612.0,CHUÑO,4109.0,3.0,000,KILO,12.0,1.0,0.0,000,,,,3.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,03,CACHICADAN,07602,00020,0003,,Completa,Sierra,SIERRA NORTE,92.2087912088,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA BLANCA,2612.0,CHUÑO,4109.0,4.0,000,KILO,12.0,1.0,0.0,000,,,,4.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,03,CACHICADAN,07602,00037,0007,,Completa,Sierra,SIERRA NORTE,92.2087912088,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,HARINA DE MAIZ,4115.0,11.0,500,KILO,12.0,1.0,0.0,000,,,,11.0,500,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,03,CACHICADAN,07602,00037,0007,,Completa,Sierra,SIERRA NORTE,92.2087912088,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,PAPA BLANCA,2612.0,CHUÑO,4109.0,6.0,000,KILO,12.0,1.0,0.0,000,,,,6.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,03,CACHICADAN,07602,00037,0007,,Completa,Sierra,SIERRA NORTE,92.2087912088,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,PAPA BLANCA,2612.0,PAPA SECA,4130.0,6.0,000,KILO,12.0,1.0,0.0,000,,,,6.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,03,CACHICADAN,07602,00037,0007,,Completa,Sierra,SIERRA NORTE,92.2087912088,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,4.0,TRIGO,2113.0,HARINA DE TRIGO,4118.0,30.0,000,KILO,12.0,1.0,10.0,000,3.0,500,35.0,20.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,03,CACHICADAN,07602,00037,0007,,Completa,Sierra,SIERRA NORTE,92.2087912088,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,5.0,TRIGO,2113.0,TRIGO MOTE,4137.0,30.0,000,KILO,12.0,1.0,0.0,000,,,,30.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,03,CACHICADAN,07602,00037,0007,,Completa,Sierra,SIERRA NORTE,92.2087912088,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,6.0,TRIGO,2113.0,TRIGO RESBALADO,4138.0,20.0,000,KILO,12.0,1.0,0.0,000,,,,20.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,03,CACHICADAN,07602,00044,0008,,Completa,Sierra,SIERRA NORTE,92.2087912088,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,CEBADA GRANO,2104.0,HARINA DE CEBADA,4113.0,46.0,000,KILO,12.0,1.0,0.0,000,,,,20.0,000,26.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,03,CACHICADAN,07602,00044,0008,,Completa,Sierra,SIERRA NORTE,92.2087912088,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,TRIGO,2113.0,HARINA DE TRIGO,4118.0,40.0,000,KILO,12.0,1.0,0.0,000,,,,20.0,000,20.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,03,CACHICADAN,07602,00044,0008,,Completa,Sierra,SIERRA NORTE,92.2087912088,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,TRIGO,2113.0,TRIGO MOTE,4137.0,40.0,000,KILO,12.0,1.0,0.0,000,,,,20.0,000,20.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,03,CACHICADAN,07602,00044,0008,,Completa,Sierra,SIERRA NORTE,92.2087912088,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,4.0,TRIGO,2113.0,TRIGO RESBALADO,4138.0,40.0,000,KILO,12.0,1.0,0.0,000,,,,20.0,000,20.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,03,CACHICADAN,07602,00057,0009,,Completa,Sierra,SIERRA NORTE,92.2087912088,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA COLOR,2613.0,CHUÑO,4109.0,6.0,000,KILO,12.0,1.0,0.0,000,,,,6.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,03,CACHICADAN,07602,00057,0009,,Completa,Sierra,SIERRA NORTE,92.2087912088,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,TRIGO,2113.0,HARINA DE TRIGO,4118.0,23.0,000,KILO,12.0,1.0,0.0,000,,,,23.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,03,CACHICADAN,07602,00057,0009,,Completa,Sierra,SIERRA NORTE,92.2087912088,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,TRIGO,2113.0,TRIGO MOTE,4137.0,23.0,000,KILO,12.0,1.0,0.0,000,,,,23.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,03,CACHICADAN,07602,00057,0009,,Completa,Sierra,SIERRA NORTE,92.2087912088,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,4.0,TRIGO,2113.0,TRIGO RESBALADO,4138.0,21.0,000,KILO,12.0,1.0,0.0,000,,,,21.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,03,CACHICADAN,07602,00073,0011,,Completa,Sierra,SIERRA NORTE,92.2087912088,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA COLOR,2613.0,PAPA SECA,4130.0,4.0,000,KILO,12.0,1.0,0.0,000,,,,4.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,03,CACHICADAN,07602,00073,0011,,Completa,Sierra,SIERRA NORTE,92.2087912088,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,PAPA COLOR,2613.0,CHUÑO,4109.0,6.0,000,KILO,12.0,1.0,0.0,000,,,,6.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,03,CACHICADAN,07602,00083,0014,,Completa,Sierra,SIERRA NORTE,92.2087912088,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA NATIVA,2615.0,CHUÑO,4109.0,12.0,000,KILO,12.0,1.0,0.0,000,,,,12.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,03,CACHICADAN,07603,00042,0008,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA BLANCA,2612.0,CHUÑO,4109.0,3.0,000,ARROBA,1.0,11.5,0.0,000,,,,3.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,03,CACHICADAN,07603,00072,0013,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,CEBADA GRANO,2104.0,HARINA DE CEBADA,4113.0,4.0,000,ARROBA,1.0,11.5,0.0,000,,,,4.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,03,CACHICADAN,07603,00072,0013,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,PAPA BLANCA,2612.0,CHUÑO,4109.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,03,CACHICADAN,07603,00072,0013,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,PAPA BLANCA,2612.0,PAPA SECA,4130.0,5.0,000,ARROBA,1.0,11.5,0.0,000,,,,5.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,03,CACHICADAN,07603,00072,0013,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,4.0,TRIGO,2113.0,TRIGO MOTE,4137.0,5.0,000,ARROBA,1.0,11.5,0.0,000,,,,5.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,08,SITABAMBA,07618,00015,0003,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHOCHOCA,4108.0,0.0,500,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,08,SITABAMBA,07618,00015,0003,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,MAIZ AMILACEO,2108.0,MAIZ MOTE (PELADO),4122.0,0.0,200,ARROBA,1.0,11.5,0.0,000,,,,0.0,200,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,08,SITABAMBA,07618,00025,0005,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA AMARILLA,2611.0,CHUÑO,4109.0,6.0,000,ARROBA,1.0,11.5,0.0,000,,,,6.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,08,SITABAMBA,07618,00025,0005,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,HABA GRANO SECO,2505.0,HARINA DE HABA,4114.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,08,SITABAMBA,07618,00035,0007,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHOCHOCA,4108.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,08,SITABAMBA,07618,00035,0007,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,MAIZ AMILACEO,2108.0,MAIZ MOTE (PELADO),4122.0,0.0,500,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,08,SITABAMBA,07618,00043,0009,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,MAIZ MOTE (PELADO),4122.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,08,SITABAMBA,07618,00043,0009,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,MAIZ AMILACEO,2108.0,HARINA DE MAIZ,4115.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,08,SITABAMBA,07618,00043,0009,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,MAIZ AMILACEO,2108.0,CHOCHOCA,4108.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,08,SITABAMBA,07618,00043,0009,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,4.0,TRIGO,2113.0,TRIGO MOTE,4137.0,4.0,000,ARROBA,1.0,11.5,0.0,000,,,,4.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,08,SITABAMBA,07618,00043,0009,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,5.0,TRIGO,2113.0,HARINA DE TRIGO,4118.0,4.0,000,ARROBA,1.0,11.5,0.0,000,,,,4.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,08,SITABAMBA,07618,00043,0009,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,6.0,TRIGO,2113.0,TRIGO RESBALADO,4138.0,4.0,000,ARROBA,1.0,11.5,0.0,000,,,,4.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,08,SITABAMBA,07618,00050,0010,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,HARINA DE MAIZ,4115.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,08,SITABAMBA,07618,00050,0010,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,MAIZ AMILACEO,2108.0,MAIZ MOTE (PELADO),4122.0,4.0,000,ARROBA,1.0,11.5,0.0,000,,,,4.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,08,SITABAMBA,07618,00061,0012,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,pase,1.0,MAIZ AMILACEO,2108.0,HARINA DE MAIZ,4115.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,08,SITABAMBA,07618,00061,0012,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,pase,2.0,MAIZ AMILACEO,2108.0,CHOCHOCA,4108.0,0.0,500,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,08,SITABAMBA,07618,00061,0012,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,pase,3.0,MAIZ AMILACEO,2108.0,MAIZ MOTE (PELADO),4122.0,0.0,500,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,08,SITABAMBA,07618,00061,0012,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,pase,4.0,TRIGO,2113.0,HARINA DE TRIGO,4118.0,3.0,000,ARROBA,1.0,11.5,0.0,000,,,,3.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,08,SITABAMBA,07618,00061,0012,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,pase,5.0,TRIGO,2113.0,TRIGO MOTE,4137.0,2.0,500,ARROBA,1.0,11.5,0.0,000,,,,2.0,500,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,08,SITABAMBA,07618,00061,0012,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,pase,6.0,TRIGO,2113.0,TRIGO RESBALADO,4138.0,2.0,500,ARROBA,1.0,11.5,0.0,000,,,,2.0,500,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,08,SITABAMBA,07618,00075,0014,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,MAIZ MOTE (PELADO),4122.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,08,SITABAMBA,07618,00075,0014,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,MAIZ AMILACEO,2108.0,CHOCHOCA,4108.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,08,SITABAMBA,07618,00075,0014,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,TRIGO,2113.0,TRIGO MOTE,4137.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,08,SITABAMBA,07618,00075,0014,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,4.0,TRIGO,2113.0,TRIGO RESBALADO,4138.0,1.0,250,ARROBA,1.0,11.5,0.0,000,,,,1.0,250,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,05,MOLLEPATA,07619,00003,0001,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA BLANCA,2612.0,CHUÑO,4109.0,0.0,500,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,05,MOLLEPATA,07619,00003,0001,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,PAPA BLANCA,2612.0,PAPA SECA,4130.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,05,MOLLEPATA,07619,00017,0003,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA COLOR,2613.0,CHUÑO,4109.0,1.0,500,ARROBA,1.0,11.5,0.0,000,,,,1.0,500,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,05,MOLLEPATA,07619,00017,0003,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,TRIGO,2113.0,HARINA DE TRIGO,4118.0,5.0,000,ARROBA,1.0,11.5,0.0,000,,,,5.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,05,MOLLEPATA,07619,00017,0003,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,TRIGO,2113.0,TRIGO MOTE,4137.0,1.0,500,ARROBA,1.0,11.5,0.0,000,,,,1.0,500,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,05,MOLLEPATA,07619,00040,0005,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA BLANCA,2612.0,PAPA SECA,4130.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,05,MOLLEPATA,07619,00040,0005,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,PAPA BLANCA,2612.0,CHUÑO,4109.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,05,MOLLEPATA,07619,00040,0005,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,TRIGO,2113.0,HARINA DE TRIGO,4118.0,10.0,000,ARROBA,1.0,11.5,0.0,000,,,,10.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,05,MOLLEPATA,07619,00040,0005,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,4.0,TRIGO,2113.0,TRIGO MOTE,4137.0,5.0,000,ARROBA,1.0,11.5,0.0,000,,,,5.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,05,MOLLEPATA,07619,00040,0005,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,5.0,TRIGO,2113.0,TRIGO RESBALADO,4138.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,05,MOLLEPATA,07619,00053,0007,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA BLANCA,2612.0,CHUÑO,4109.0,1.0,500,ARROBA,1.0,11.5,0.0,000,,,,1.0,500,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,05,MOLLEPATA,07619,00063,0008,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHOCHOCA,4108.0,1.0,500,ARROBA,1.0,11.5,0.0,000,,,,1.0,500,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,05,MOLLEPATA,07619,00064,0009,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA COLOR,2613.0,PAPA SECA,4130.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,05,MOLLEPATA,07619,00064,0009,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,PAPA COLOR,2613.0,CHUÑO,4109.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,05,MOLLEPATA,07619,00091,0012,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,TRIGO,2113.0,TRIGO MOTE,4137.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,05,MOLLEPATA,07619,00091,0012,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,TRIGO,2113.0,HARINA DE TRIGO,4118.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,05,MOLLEPATA,07619,00091,0012,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,PAPA BLANCA,2612.0,CHUÑO,4109.0,0.0,500,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,05,MOLLEPATA,07619,00104,0013,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA AMARILLA,2611.0,PAPA SECA,4130.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2015.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,05,MOLLEPATA,07619,00104,0013,,Completa,Sierra,SIERRA NORTE,99.3017751479,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,PAPA AMARILLA,2611.0,CHUÑO,4109.0,1.0,500,ARROBA,1.0,11.5,0.0,000,,,,1.0,500,0.0,000,
