ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,Dominio,FACTOR,CODIGO,P102_1,P102_2,P229G_N,P204_NOM_200D,P204_COD_200D,P229G_NOM,P229G_COD,P229H_CANT_ENT,P229H_CANT_DEC,P229H_UM,P229H_UM_COD,P229H_EQUIV,P229I_1_CANT_ENT,P229I_1_CANT_DEC,P229I_PREC_ENT,P229I_PREC_DEC,P229I_VAL,P229I_2_ENT,P229I_2_DEC,P229I_3_ENT,P229I_3_DEC,OMICAP200_03
2015.0,02,ANCASH,16,POMABAMBA,01,POMABAMBA,08452,00061,0007,,Completa,Sierra,SIERRA CENTRO,126.336038961,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,5.0,000,CARGA,9.0,15.0,0.0,000,,,,5.0,000,0.0,000,
2015.0,02,ANCASH,16,POMABAMBA,01,POMABAMBA,08452,00072,0008,,Completa,Sierra,SIERRA CENTRO,126.336038961,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,6.0,000,CARGA,9.0,40.0,0.0,000,,,,0.0,000,6.0,000,
2015.0,02,ANCASH,16,POMABAMBA,01,POMABAMBA,08452,00100,0010,,Completa,Sierra,SIERRA CENTRO,126.336038961,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,CARGA,9.0,40.0,0.0,000,,,,10.0,000,0.0,000,
2015.0,02,ANCASH,16,POMABAMBA,01,POMABAMBA,08452,00102,0011,,Completa,Sierra,SIERRA CENTRO,126.336038961,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,4.0,000,CARGA,9.0,30.0,0.0,000,,,,0.0,000,4.0,000,
2015.0,02,ANCASH,16,POMABAMBA,01,POMABAMBA,08452,00116,0012,,Completa,Sierra,SIERRA CENTRO,126.336038961,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,5.0,000,CARGA,9.0,45.0,0.0,000,,,,0.0,000,5.0,000,
2015.0,02,ANCASH,16,POMABAMBA,01,POMABAMBA,08452,00122,0013,,Completa,Sierra,SIERRA CENTRO,126.336038961,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,CARGA,9.0,40.0,0.0,000,,,,10.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00008,0001,,Completa,Sierra,SIERRA CENTRO,126.336038961,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,2.0,000,TERCIO,20.0,20.0,0.0,000,,,,2.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00008,0001,,Completa,Sierra,SIERRA CENTRO,126.336038961,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,10.0,000,SACO,19.0,60.0,0.0,000,,,,5.0,000,5.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00021,0002,,Completa,Sierra,SIERRA CENTRO,126.336038961,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,MANTADA,15.0,15.0,0.0,000,,,,10.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00021,0002,,Completa,Sierra,SIERRA CENTRO,126.336038961,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,MAIZ CHOCLO,2109.0,PANCA DE CHOCLO,4129.0,6.0,000,KILO,12.0,1.0,0.0,000,,,,6.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00021,0002,,Completa,Sierra,SIERRA CENTRO,126.336038961,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,10.0,000,MANTADA,15.0,25.0,0.0,000,,,,10.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00032,0003,,Completa,Sierra,SIERRA CENTRO,126.336038961,Pequeños y medianos productores/as agropecuarios/as,Agrícola,pase,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,30.0,000,MANTADA,15.0,20.0,0.0,000,,,,0.0,000,30.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00032,0003,,Completa,Sierra,SIERRA CENTRO,126.336038961,Pequeños y medianos productores/as agropecuarios/as,Agrícola,pase,2.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,3.0,000,MANTADA,15.0,20.0,0.0,000,,,,0.0,000,3.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00044,0004,,Completa,Sierra,SIERRA CENTRO,126.336038961,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00044,0004,,Completa,Sierra,SIERRA CENTRO,126.336038961,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,6.0,000,MANTADA,15.0,15.0,0.0,000,,,,6.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00044,0004,,Completa,Sierra,SIERRA CENTRO,126.336038961,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,MAIZ CHOCLO,2109.0,PANCA DE CHOCLO,4129.0,6.0,000,KILO,12.0,1.0,0.0,000,,,,6.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00046,0005,,Completa,Sierra,SIERRA CENTRO,126.336038961,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,PANCA DE CHOCLO,4129.0,80.0,000,KILO,12.0,1.0,0.0,000,,,,80.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00068,0006,,Completa,Sierra,SIERRA CENTRO,126.336038961,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,5.0,000,MANTADA,15.0,10.0,0.0,000,,,,1.0,000,4.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00072,0007,,Incompleta,Sierra,SIERRA CENTRO,126.336038961,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,6.0,000,MANTADA,15.0,25.0,0.0,000,,,,6.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00076,0008,,Completa,Sierra,SIERRA CENTRO,126.336038961,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,6.0,000,MANTADA,15.0,15.0,0.0,000,,,,6.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00076,0008,,Completa,Sierra,SIERRA CENTRO,126.336038961,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,MAIZ CHOCLO,2109.0,PANCA DE CHOCLO,4129.0,4.0,000,KILO,12.0,1.0,0.0,000,,,,4.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00076,0008,,Completa,Sierra,SIERRA CENTRO,126.336038961,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,PAPA BLANCA,2612.0,HOJA DE PAPA,8888.0,2.0,000,MANTADA,15.0,30.0,0.0,000,,,,2.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00090,0009,,Completa,Sierra,SIERRA CENTRO,126.336038961,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,PANCA DE CHOCLO,4129.0,70.0,000,KILO,12.0,1.0,0.0,000,,,,70.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00095,0010,,Incompleta,Sierra,SIERRA CENTRO,126.336038961,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,80.0,000,SACO,19.0,75.0,0.0,000,,,,80.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00095,0010,,Incompleta,Sierra,SIERRA CENTRO,126.336038961,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,90.0,000,KILO,12.0,1.0,0.0,000,,,,0.0,000,90.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00109,0011,,Completa,Sierra,SIERRA CENTRO,126.336038961,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,5.0,000,MANTADA,15.0,15.0,0.0,000,,,,5.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00109,0011,,Completa,Sierra,SIERRA CENTRO,126.336038961,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,MAIZ CHOCLO,2109.0,PANCA DE CHOCLO,4129.0,5.0,000,KILO,12.0,1.0,0.0,000,,,,5.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00119,0012,,Completa,Sierra,SIERRA CENTRO,126.336038961,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ CHOCLO,2109.0,PANCA DE CHOCLO,4129.0,15.0,000,KILO,12.0,1.0,0.0,000,,,,15.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00119,0012,,Completa,Sierra,SIERRA CENTRO,126.336038961,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,4.0,000,MANTADA,15.0,15.0,0.0,000,,,,4.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00119,0012,,Completa,Sierra,SIERRA CENTRO,126.336038961,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,6.0,000,MANTADA,15.0,20.0,0.0,000,,,,6.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00124,0013,,Completa,Sierra,SIERRA CENTRO,126.336038961,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,3.0,000,SACO,19.0,75.0,0.0,000,,,,3.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00126,0014,,Completa,Sierra,SIERRA CENTRO,126.336038961,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,PANCA DE CHOCLO,4129.0,40.0,000,KILO,12.0,1.0,0.0,000,,,,40.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08501,00004,0001,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,15.0,000,MANTADA,15.0,25.0,0.0,000,,,,15.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08501,00004,0001,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,10.0,000,MANTADA,15.0,20.0,0.0,000,,,,0.0,000,10.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08501,00004,0001,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,MAIZ CHOCLO,2109.0,PANCA DE CHOCLO,4129.0,20.0,000,KILO,12.0,1.0,0.0,000,,,,20.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08501,00013,0002,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,PANCA DE CHOCLO,4129.0,40.0,000,KILO,12.0,1.0,0.0,000,,,,40.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08501,00022,0003,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,TERCIO,20.0,20.0,0.0,000,,,,10.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08501,00029,0004,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,PANCA DE CHOCLO,4129.0,120.0,000,KILO,12.0,1.0,0.0,000,,,,120.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08501,00030,0005,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,60.0,000,KILO,12.0,1.0,0.0,000,,,,60.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08501,00037,0006,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,50.0,000,MANTADA,15.0,10.0,0.0,000,,,,50.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08501,00037,0006,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,10.0,000,MANTADA,15.0,10.0,0.0,000,,,,10.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08501,00045,0008,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,6.0,000,SACO,19.0,45.0,0.0,000,,,,6.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08501,00055,0009,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,5.0,000,MANTADA,15.0,20.0,0.0,000,,,,0.0,000,5.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08501,00061,0010,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,5.0,000,MANTADA,15.0,20.0,0.0,000,,,,5.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08501,00061,0010,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,30.0,000,MANTADA,15.0,20.0,0.0,000,,,,30.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08501,00070,0011,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,PANCA DE CHOCLO,4129.0,2.0,000,SACO,19.0,30.0,0.0,000,,,,2.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08501,00070,0011,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,6.0,000,KILO,12.0,1.0,0.0,000,,,,0.0,000,6.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08501,00075,0012,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,30.0,000,TERCIO,20.0,15.0,0.0,000,,,,30.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08501,00080,0013,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,80.0,000,KILO,12.0,1.0,0.0,000,,,,80.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08501,00080,0013,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,6.0,000,SACO,19.0,35.0,0.0,000,,,,0.0,000,6.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08501,00088,0014,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,TERCIO,20.0,20.0,0.0,000,,,,10.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,01,PISCOBAMBA,08503,00010,0001,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,4.0,000,TERCIO,20.0,20.0,0.0,000,,,,4.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,01,PISCOBAMBA,08503,00028,0003,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,TERCIO,20.0,25.0,0.0,000,,,,10.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,01,PISCOBAMBA,08503,00037,0004,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,25.0,000,TERCIO,20.0,25.0,0.0,000,,,,25.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,01,PISCOBAMBA,08503,00039,0005,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,8.0,000,TERCIO,20.0,25.0,0.0,000,,,,8.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,01,PISCOBAMBA,08503,00046,0006,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,8.0,000,TERCIO,20.0,20.0,0.0,000,,,,8.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,01,PISCOBAMBA,08503,00077,0009,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ CHOCLO,2109.0,PANCA DE CHOCLO,4129.0,2.0,000,SACO,19.0,40.0,0.0,000,,,,2.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,01,PISCOBAMBA,08503,00085,0011,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,8.0,000,TERCIO,20.0,25.0,0.0,000,,,,8.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,01,PISCOBAMBA,08503,00101,0012,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,6.0,000,TERCIO,20.0,20.0,0.0,000,,,,6.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,01,PISCOBAMBA,08503,00103,0013,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,6.0,000,TERCIO,20.0,20.0,0.0,000,,,,6.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,01,PISCOBAMBA,08503,00108,0014,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,6.0,000,TERCIO,20.0,20.0,0.0,000,,,,6.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,06,LLUMPA,08546,00009,0001,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,8.0,000,CARGA,9.0,25.0,0.0,000,,,,4.0,000,4.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,06,LLUMPA,08546,00009,0001,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,11.0,000,CARGA,9.0,30.0,0.0,000,,,,10.0,000,1.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,06,LLUMPA,08546,00019,0002,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,2.0,000,CARGA,9.0,25.0,0.0,000,,,,2.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,06,LLUMPA,08546,00019,0002,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,3.0,000,CARGA,9.0,30.0,0.0,000,,,,3.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,06,LLUMPA,08546,00031,0004,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,3.0,000,CARGA,9.0,20.0,0.0,000,,,,0.0,000,3.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,06,LLUMPA,08546,00031,0004,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,5.0,000,CARGA,9.0,30.0,0.0,000,,,,4.0,500,0.0,500,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,06,LLUMPA,08546,00048,0006,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,5.0,000,CARGA,9.0,40.0,0.0,000,,,,3.0,500,1.0,500,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,06,LLUMPA,08546,00058,0007,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,4.0,000,CARGA,9.0,25.0,0.0,000,,,,2.0,000,2.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,06,LLUMPA,08546,00058,0007,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,70.0,000,KILO,12.0,1.0,0.0,000,,,,70.0,000,0.0,000,
2015.0,02,ANCASH,13,MARISCAL LUZURIAGA,06,LLUMPA,08546,00066,0008,,Completa,Sierra,SIERRA CENTRO,136.0541958042,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,TRIGO,2113.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,4.0,500,CARGA,9.0,25.0,0.0,000,,,,2.0,500,2.0,000,
